STUDY_ID|VISIT_NUMBER|VISIT_NAME|OPTIONAL_VISIT_FLAG|FORM_NAME|PROCEDURE_NAME
C1071006|349|Long Term Disease Assessment 25|1|LABORATORY DATA - UPEP|LB001_14
C1071006|349|Long Term Disease Assessment 25|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|349|Long Term Disease Assessment 25|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|349|Long Term Disease Assessment 25|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|349|Long Term Disease Assessment 25|1|NEW LESION PROMPT|R_TUTMM002
C1071006|349|Long Term Disease Assessment 25|1|NEW LESIONS|TUTMM005
C1071006|349|Long Term Disease Assessment 25|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|349|Long Term Disease Assessment 25|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|350|Long Term Disease Assessment 26|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|350|Long Term Disease Assessment 26|1|DATE OF VISIT|SV001
C1071006|350|Long Term Disease Assessment 26|1|IMAGING|MOCAR007
C1071006|350|Long Term Disease Assessment 26|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|350|Long Term Disease Assessment 26|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|350|Long Term Disease Assessment 26|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|350|Long Term Disease Assessment 26|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|350|Long Term Disease Assessment 26|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|350|Long Term Disease Assessment 26|1|LABORATORY DATA - SIFE|LB001_15
C1071006|350|Long Term Disease Assessment 26|1|LABORATORY DATA - SPEP|LB001_12
C1071006|350|Long Term Disease Assessment 26|1|LABORATORY DATA - UIFE|LB001_13
C1071006|350|Long Term Disease Assessment 26|1|LABORATORY DATA - UPEP|LB001_14
C1071006|350|Long Term Disease Assessment 26|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|350|Long Term Disease Assessment 26|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|350|Long Term Disease Assessment 26|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|350|Long Term Disease Assessment 26|1|NEW LESION PROMPT|R_TUTMM002
C1071006|350|Long Term Disease Assessment 26|1|NEW LESIONS|TUTMM005
C1071006|350|Long Term Disease Assessment 26|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|350|Long Term Disease Assessment 26|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|351|Long Term Disease Assessment 27|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|351|Long Term Disease Assessment 27|1|DATE OF VISIT|SV001
C1071006|351|Long Term Disease Assessment 27|1|IMAGING|MOCAR007
C1071006|351|Long Term Disease Assessment 27|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|351|Long Term Disease Assessment 27|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|351|Long Term Disease Assessment 27|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|351|Long Term Disease Assessment 27|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|351|Long Term Disease Assessment 27|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|351|Long Term Disease Assessment 27|1|LABORATORY DATA - SIFE|LB001_15
C1071006|351|Long Term Disease Assessment 27|1|LABORATORY DATA - SPEP|LB001_12
C1071006|351|Long Term Disease Assessment 27|1|LABORATORY DATA - UIFE|LB001_13
C1071006|351|Long Term Disease Assessment 27|1|LABORATORY DATA - UPEP|LB001_14
C1071006|351|Long Term Disease Assessment 27|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|351|Long Term Disease Assessment 27|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|351|Long Term Disease Assessment 27|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|351|Long Term Disease Assessment 27|1|NEW LESION PROMPT|R_TUTMM002
C1071006|351|Long Term Disease Assessment 27|1|NEW LESIONS|TUTMM005
C1071006|351|Long Term Disease Assessment 27|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|351|Long Term Disease Assessment 27|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|352|Long term Follow-up 9|1|DATE OF VISIT|SV001
C1071006|352|Long term Follow-up 9|1|LOCALLY READ ECGs 1|EG001
C1071006|352|Long term Follow-up 9|1|SURVIVAL FOLLOW-UP|SSSRV001
C1071006|353|Long Term Disease Assessment 28|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|353|Long Term Disease Assessment 28|1|DATE OF VISIT|SV001
C1071006|353|Long Term Disease Assessment 28|1|IMAGING|MOCAR007
C1071006|353|Long Term Disease Assessment 28|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|353|Long Term Disease Assessment 28|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|353|Long Term Disease Assessment 28|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|353|Long Term Disease Assessment 28|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|353|Long Term Disease Assessment 28|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|353|Long Term Disease Assessment 28|1|LABORATORY DATA - SIFE|LB001_15
C1071006|353|Long Term Disease Assessment 28|1|LABORATORY DATA - SPEP|LB001_12
C1071006|353|Long Term Disease Assessment 28|1|LABORATORY DATA - UIFE|LB001_13
C1071006|353|Long Term Disease Assessment 28|1|LABORATORY DATA - UPEP|LB001_14
C1071006|353|Long Term Disease Assessment 28|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|353|Long Term Disease Assessment 28|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|353|Long Term Disease Assessment 28|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|353|Long Term Disease Assessment 28|1|NEW LESION PROMPT|R_TUTMM002
C1071006|353|Long Term Disease Assessment 28|1|NEW LESIONS|TUTMM005
C1071006|353|Long Term Disease Assessment 28|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|353|Long Term Disease Assessment 28|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|354|Long Term Disease Assessment 29|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|354|Long Term Disease Assessment 29|1|DATE OF VISIT|SV001
C1071006|354|Long Term Disease Assessment 29|1|IMAGING|MOCAR007
C1071006|354|Long Term Disease Assessment 29|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|354|Long Term Disease Assessment 29|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|354|Long Term Disease Assessment 29|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|354|Long Term Disease Assessment 29|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|354|Long Term Disease Assessment 29|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|354|Long Term Disease Assessment 29|1|LABORATORY DATA - SIFE|LB001_15
C1071006|354|Long Term Disease Assessment 29|1|LABORATORY DATA - SPEP|LB001_12
C1071006|354|Long Term Disease Assessment 29|1|LABORATORY DATA - UIFE|LB001_13
C1071006|354|Long Term Disease Assessment 29|1|LABORATORY DATA - UPEP|LB001_14
C1071006|354|Long Term Disease Assessment 29|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|354|Long Term Disease Assessment 29|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|354|Long Term Disease Assessment 29|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|354|Long Term Disease Assessment 29|1|NEW LESION PROMPT|R_TUTMM002
C1071006|354|Long Term Disease Assessment 29|1|NEW LESIONS|TUTMM005
C1071006|354|Long Term Disease Assessment 29|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|354|Long Term Disease Assessment 29|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|355|Long Term Disease Assessment 30|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|355|Long Term Disease Assessment 30|1|DATE OF VISIT|SV001
C1071006|355|Long Term Disease Assessment 30|1|IMAGING|MOCAR007
C1071006|355|Long Term Disease Assessment 30|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|355|Long Term Disease Assessment 30|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|355|Long Term Disease Assessment 30|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|355|Long Term Disease Assessment 30|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|355|Long Term Disease Assessment 30|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|355|Long Term Disease Assessment 30|1|LABORATORY DATA - SIFE|LB001_15
C1071006|355|Long Term Disease Assessment 30|1|LABORATORY DATA - SPEP|LB001_12
C1071006|355|Long Term Disease Assessment 30|1|LABORATORY DATA - UIFE|LB001_13
C1071006|355|Long Term Disease Assessment 30|1|LABORATORY DATA - UPEP|LB001_14
C1071006|355|Long Term Disease Assessment 30|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|355|Long Term Disease Assessment 30|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|355|Long Term Disease Assessment 30|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|355|Long Term Disease Assessment 30|1|NEW LESION PROMPT|R_TUTMM002
C1071006|355|Long Term Disease Assessment 30|1|NEW LESIONS|TUTMM005
C1071006|355|Long Term Disease Assessment 30|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|355|Long Term Disease Assessment 30|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|356|Long term Follow-up 10|1|DATE OF VISIT|SV001
C1071006|356|Long term Follow-up 10|1|LOCALLY READ ECGs 1|EG001
C1071006|356|Long term Follow-up 10|1|SURVIVAL FOLLOW-UP|SSSRV001
C1071006|357|Long Term Disease Assessment 31|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|357|Long Term Disease Assessment 31|1|DATE OF VISIT|SV001
C1071006|357|Long Term Disease Assessment 31|1|IMAGING|MOCAR007
C1071006|357|Long Term Disease Assessment 31|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|357|Long Term Disease Assessment 31|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|357|Long Term Disease Assessment 31|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|357|Long Term Disease Assessment 31|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|357|Long Term Disease Assessment 31|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|357|Long Term Disease Assessment 31|1|LABORATORY DATA - SIFE|LB001_15
C1071006|357|Long Term Disease Assessment 31|1|LABORATORY DATA - SPEP|LB001_12
C1071006|357|Long Term Disease Assessment 31|1|LABORATORY DATA - UIFE|LB001_13
C1071006|357|Long Term Disease Assessment 31|1|LABORATORY DATA - UPEP|LB001_14
C1071006|357|Long Term Disease Assessment 31|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|357|Long Term Disease Assessment 31|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|357|Long Term Disease Assessment 31|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|357|Long Term Disease Assessment 31|1|NEW LESION PROMPT|R_TUTMM002
C1071006|357|Long Term Disease Assessment 31|1|NEW LESIONS|TUTMM005
C1071006|357|Long Term Disease Assessment 31|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|357|Long Term Disease Assessment 31|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|358|Long Term Disease Assessment 32|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|358|Long Term Disease Assessment 32|1|DATE OF VISIT|SV001
C1071006|358|Long Term Disease Assessment 32|1|IMAGING|MOCAR007
C1071006|358|Long Term Disease Assessment 32|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|358|Long Term Disease Assessment 32|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|358|Long Term Disease Assessment 32|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|358|Long Term Disease Assessment 32|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|358|Long Term Disease Assessment 32|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|358|Long Term Disease Assessment 32|1|LABORATORY DATA - SIFE|LB001_15
C1071006|358|Long Term Disease Assessment 32|1|LABORATORY DATA - SPEP|LB001_12
C1071006|358|Long Term Disease Assessment 32|1|LABORATORY DATA - UIFE|LB001_13
C1071006|358|Long Term Disease Assessment 32|1|LABORATORY DATA - UPEP|LB001_14
C1071006|358|Long Term Disease Assessment 32|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|358|Long Term Disease Assessment 32|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|358|Long Term Disease Assessment 32|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|358|Long Term Disease Assessment 32|1|NEW LESION PROMPT|R_TUTMM002
C1071006|358|Long Term Disease Assessment 32|1|NEW LESIONS|TUTMM005
C1071006|358|Long Term Disease Assessment 32|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|358|Long Term Disease Assessment 32|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|359|Long Term Disease Assessment 33|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|359|Long Term Disease Assessment 33|1|DATE OF VISIT|SV001
C1071006|359|Long Term Disease Assessment 33|1|IMAGING|MOCAR007
C1071006|359|Long Term Disease Assessment 33|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|359|Long Term Disease Assessment 33|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|359|Long Term Disease Assessment 33|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|359|Long Term Disease Assessment 33|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|359|Long Term Disease Assessment 33|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|359|Long Term Disease Assessment 33|1|LABORATORY DATA - SIFE|LB001_15
C1071006|359|Long Term Disease Assessment 33|1|LABORATORY DATA - SPEP|LB001_12
C1071006|359|Long Term Disease Assessment 33|1|LABORATORY DATA - UIFE|LB001_13
C1071006|359|Long Term Disease Assessment 33|1|LABORATORY DATA - UPEP|LB001_14
C1071006|359|Long Term Disease Assessment 33|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|359|Long Term Disease Assessment 33|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|359|Long Term Disease Assessment 33|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|359|Long Term Disease Assessment 33|1|NEW LESION PROMPT|R_TUTMM002
C1071006|359|Long Term Disease Assessment 33|1|NEW LESIONS|TUTMM005
C1071006|359|Long Term Disease Assessment 33|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|359|Long Term Disease Assessment 33|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|360|Long term Follow-up 11|1|DATE OF VISIT|SV001
C1071006|360|Long term Follow-up 11|1|LOCALLY READ ECGs 1|EG001
C1071006|360|Long term Follow-up 11|1|SURVIVAL FOLLOW-UP|SSSRV001
C1071006|361|Long Term Disease Assessment 34|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|361|Long Term Disease Assessment 34|1|DATE OF VISIT|SV001
C1071006|361|Long Term Disease Assessment 34|1|IMAGING|MOCAR007
C1071006|361|Long Term Disease Assessment 34|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|361|Long Term Disease Assessment 34|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|361|Long Term Disease Assessment 34|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|361|Long Term Disease Assessment 34|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|361|Long Term Disease Assessment 34|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|361|Long Term Disease Assessment 34|1|LABORATORY DATA - SIFE|LB001_15
C1071006|361|Long Term Disease Assessment 34|1|LABORATORY DATA - SPEP|LB001_12
C1071006|361|Long Term Disease Assessment 34|1|LABORATORY DATA - UIFE|LB001_13
C1071006|361|Long Term Disease Assessment 34|1|LABORATORY DATA - UPEP|LB001_14
C1071006|361|Long Term Disease Assessment 34|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|361|Long Term Disease Assessment 34|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|361|Long Term Disease Assessment 34|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|361|Long Term Disease Assessment 34|1|NEW LESION PROMPT|R_TUTMM002
C1071006|361|Long Term Disease Assessment 34|1|NEW LESIONS|TUTMM005
C1071006|361|Long Term Disease Assessment 34|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|361|Long Term Disease Assessment 34|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|362|Long Term Disease Assessment 35|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|362|Long Term Disease Assessment 35|1|DATE OF VISIT|SV001
C1071006|362|Long Term Disease Assessment 35|1|IMAGING|MOCAR007
C1071006|362|Long Term Disease Assessment 35|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|362|Long Term Disease Assessment 35|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|362|Long Term Disease Assessment 35|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|362|Long Term Disease Assessment 35|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|362|Long Term Disease Assessment 35|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|362|Long Term Disease Assessment 35|1|LABORATORY DATA - SIFE|LB001_15
C1071006|362|Long Term Disease Assessment 35|1|LABORATORY DATA - SPEP|LB001_12
C1071006|362|Long Term Disease Assessment 35|1|LABORATORY DATA - UIFE|LB001_13
C1071006|362|Long Term Disease Assessment 35|1|LABORATORY DATA - UPEP|LB001_14
C1071006|362|Long Term Disease Assessment 35|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|362|Long Term Disease Assessment 35|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|362|Long Term Disease Assessment 35|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|362|Long Term Disease Assessment 35|1|NEW LESION PROMPT|R_TUTMM002
C1071006|362|Long Term Disease Assessment 35|1|NEW LESIONS|TUTMM005
C1071006|362|Long Term Disease Assessment 35|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|362|Long Term Disease Assessment 35|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|363|Long Term Disease Assessment 36|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|363|Long Term Disease Assessment 36|1|DATE OF VISIT|SV001
C1071006|363|Long Term Disease Assessment 36|1|IMAGING|MOCAR007
C1071006|363|Long Term Disease Assessment 36|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|363|Long Term Disease Assessment 36|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|363|Long Term Disease Assessment 36|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|363|Long Term Disease Assessment 36|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|363|Long Term Disease Assessment 36|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|363|Long Term Disease Assessment 36|1|LABORATORY DATA - SIFE|LB001_15
C1071006|363|Long Term Disease Assessment 36|1|LABORATORY DATA - SPEP|LB001_12
C1071006|363|Long Term Disease Assessment 36|1|LABORATORY DATA - UIFE|LB001_13
C1071006|363|Long Term Disease Assessment 36|1|LABORATORY DATA - UPEP|LB001_14
C1071006|363|Long Term Disease Assessment 36|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|363|Long Term Disease Assessment 36|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|363|Long Term Disease Assessment 36|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|363|Long Term Disease Assessment 36|1|NEW LESION PROMPT|R_TUTMM002
C1071006|363|Long Term Disease Assessment 36|1|NEW LESIONS|TUTMM005
C1071006|363|Long Term Disease Assessment 36|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|363|Long Term Disease Assessment 36|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|364|Long term Follow-up 12|1|DATE OF VISIT|SV001
C1071006|364|Long term Follow-up 12|1|LOCALLY READ ECGs 1|EG001
C1071006|364|Long term Follow-up 12|1|SURVIVAL FOLLOW-UP|SSSRV001
C1071006|365|Long Term Disease Assessment 37|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|365|Long Term Disease Assessment 37|1|DATE OF VISIT|SV001
C1071006|365|Long Term Disease Assessment 37|1|IMAGING|MOCAR007
C1071006|365|Long Term Disease Assessment 37|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|365|Long Term Disease Assessment 37|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|365|Long Term Disease Assessment 37|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|365|Long Term Disease Assessment 37|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|365|Long Term Disease Assessment 37|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|365|Long Term Disease Assessment 37|1|LABORATORY DATA - SIFE|LB001_15
C1071006|365|Long Term Disease Assessment 37|1|LABORATORY DATA - SPEP|LB001_12
C1071006|365|Long Term Disease Assessment 37|1|LABORATORY DATA - UIFE|LB001_13
C1071006|365|Long Term Disease Assessment 37|1|LABORATORY DATA - UPEP|LB001_14
C1071006|365|Long Term Disease Assessment 37|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|365|Long Term Disease Assessment 37|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|365|Long Term Disease Assessment 37|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|365|Long Term Disease Assessment 37|1|NEW LESION PROMPT|R_TUTMM002
C1071006|365|Long Term Disease Assessment 37|1|NEW LESIONS|TUTMM005
C1071006|365|Long Term Disease Assessment 37|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|365|Long Term Disease Assessment 37|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|366|Long Term Disease Assessment 38|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|366|Long Term Disease Assessment 38|1|DATE OF VISIT|SV001
C1071006|366|Long Term Disease Assessment 38|1|IMAGING|MOCAR007
C1071006|366|Long Term Disease Assessment 38|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|366|Long Term Disease Assessment 38|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|366|Long Term Disease Assessment 38|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|366|Long Term Disease Assessment 38|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|366|Long Term Disease Assessment 38|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|366|Long Term Disease Assessment 38|1|LABORATORY DATA - SIFE|LB001_15
C1071006|366|Long Term Disease Assessment 38|1|LABORATORY DATA - SPEP|LB001_12
C1071006|366|Long Term Disease Assessment 38|1|LABORATORY DATA - UIFE|LB001_13
C1071006|366|Long Term Disease Assessment 38|1|LABORATORY DATA - UPEP|LB001_14
C1071006|366|Long Term Disease Assessment 38|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|366|Long Term Disease Assessment 38|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|366|Long Term Disease Assessment 38|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|366|Long Term Disease Assessment 38|1|NEW LESION PROMPT|R_TUTMM002
C1071006|366|Long Term Disease Assessment 38|1|NEW LESIONS|TUTMM005
C1071006|366|Long Term Disease Assessment 38|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|366|Long Term Disease Assessment 38|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|367|Long Term Disease Assessment 39|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|367|Long Term Disease Assessment 39|1|DATE OF VISIT|SV001
C1071006|367|Long Term Disease Assessment 39|1|IMAGING|MOCAR007
C1071006|367|Long Term Disease Assessment 39|1|IMWG UNIFORM RESPONSE ASSESSMENT|RSIMWG041
C1071006|367|Long Term Disease Assessment 39|1|LABORATORY DATA - BONE MARROW ASPIRATE|LB001_18
C1071006|367|Long Term Disease Assessment 39|1|LABORATORY DATA - BONE MARROW BIOPSY|LB001_19
C1071006|367|Long Term Disease Assessment 39|1|LABORATORY DATA - IMMUNOGLOBULIN|LB001_24
C1071006|367|Long Term Disease Assessment 39|1|LABORATORY DATA - SERUM FLC|LB001_20
C1071006|367|Long Term Disease Assessment 39|1|LABORATORY DATA - SIFE|LB001_15
C1071006|367|Long Term Disease Assessment 39|1|LABORATORY DATA - SPEP|LB001_12
C1071006|367|Long Term Disease Assessment 39|1|LABORATORY DATA - UIFE|LB001_13
C1071006|367|Long Term Disease Assessment 39|1|LABORATORY DATA - UPEP|LB001_14
C1071006|367|Long Term Disease Assessment 39|1|MBIO - BIOMARKER - BONE MARROW|Z_MBIO002
C1071006|367|Long Term Disease Assessment 39|1|MBIO - BIOMARKER - CIRC PROT PRE|Z_MBIO002_3
C1071006|367|Long Term Disease Assessment 39|1|MBIO - BIOMARKER - MRD BLOOD|Z_MBIO002_7
C1071006|367|Long Term Disease Assessment 39|1|NEW LESION PROMPT|R_TUTMM002
C1071006|367|Long Term Disease Assessment 39|1|NEW LESIONS|TUTMM005
C1071006|367|Long Term Disease Assessment 39|1|NON-TARGET LESIONS|TUTMM006_1
C1071006|367|Long Term Disease Assessment 39|1|Trigger Form - BONE MARROW|R_TRIG001_1
C1071006|368|Long term Follow-up 13|1|DATE OF VISIT|SV001
C1071006|368|Long term Follow-up 13|1|LOCALLY READ ECGs 1|EG001
C1071006|368|Long term Follow-up 13|1|SURVIVAL FOLLOW-UP|SSSRV001
C1071006|369|Long Term Disease Assessment 40|1|BIDIMENSIONAL TARGET LESION ASSESSMENT |TUTMM003_3
C1071006|369|Long Term Disease Assessment 40|1|DATE OF VISIT|SV001
C1071006|369|Long Term Disease Assessment 40|1|IMAGING|MOCAR007
